oversamp	turnout	weight_ftf	source	vh12_source	vendorid	col0_abtid	cat.partyaffiliation	dispo	registration	prevote_reg	postvote_reg	regdate	e2012g	e2010g	e2008g	e2006g	namematch	cat.notatsample	birthyearmatch	dobmatch	cat.samezip9	cat.samestreet	cat.samezip5	cat.sametown	cat_voterstatus	vendor_num	streetnum	regaddr.ll	altstreet_match
0	Voted	0.9176	1	1	999999999	70699	UNK	Complete	1	2. Registered at a different address	-1. Inapplicable	20099999	1	0	0	0	1	0	match	match	1	0	1	1	active	NA	113	NA	FALSE
0	Voted	0.9506	1	1	9999999	110700	REP	Complete	1	1. Registered at this address	-1. Inapplicable	19889999	1	1	1	0	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Voted	1.0165	1	1	999999999	14062	UNK	Complete	1	1. Registered at this address	-1. Inapplicable	20099999	1	0	0	0	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Voted	1.211	3	3	XX-999900000000000	14058	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	1	1	1	1	1	NA	match	match	NA	NA	NA	NA	NA	1	NA	NA	NA
0	Voted	1.211	3	3	XX-999900000000000	14058	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	1	1	0	0	0	NA	match	mismatch	NA	NA	NA	NA	NA	1	NA	NA	NA
0	Voted	1.2702	1	1	9999999	14050	UNK	Complete	1	1. Registered at this address	-1. Inapplicable	19969999	1	1	1	1	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Voted	1.3396	1	1	9999999	80706	REP	Complete	1	1. Registered at this address	-1. Inapplicable	19719999	1	1	1	1	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Voted	1.3621	1	1	9999999	80705	UNK	Complete	1	1. Registered at this address	-1. Inapplicable	19949999	1	1	1	1	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Voted	1.9927	1	1	999999999	14064	UNK	Complete	1	1. Registered at this address	-1. Inapplicable	20089999	1	1	1	0	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Voted	0.4605	3	3	XX-999900000000000	10894	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	1	1	1	1	1	NA	match	match	NA	NA	NA	NA	NA	1	NA	NA	NA
0	Voted	0.9432	1	1	999999999	20285	UNK	Complete	1	1. Registered at this address	-1. Inapplicable	20079999	1	1	1	0	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Voted	1.0158	1	1	999999	10885	UNK	Complete	1	1. Registered at this address	-1. Inapplicable	19789999	1	1	1	1	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Voted	1.0254	3	3	XX-999900000000000	10884	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	1	1	1	1	1	NA	match	match	NA	NA	NA	NA	NA	1	NA	NA	NA
0	Voted	1.0254	3	3	XX-999900000000000	10884	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	1	1	1	1	0	NA	mismatch	mismatch	NA	NA	NA	NA	NA	1	NA	NA	NA
0	Voted	1.1016	1	1	999999	10890	UNK	Complete	1	1. Registered at this address	-1. Inapplicable	20119999	1	0	1	1	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Voted	1.706	1	1	999999	10887	DEM	Complete	1	1. Registered at this address	-1. Inapplicable	20019999	1	0	1	1	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Voted	1.7446	1	1	999999	10889	REP	Complete	1	1. Registered at this address	-1. Inapplicable	19729999	1	1	1	1	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Voted	1.9751	1	1	999999	10882	REP	Complete	1	1. Registered at this address	-1. Inapplicable	19849999	1	1	1	1	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Voted	2.5027	1	1	999999	10877	UNK	Complete	1	1. Registered at this address	-1. Inapplicable	20089999	1	1	1	0	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Voted	2.7618	1	1	999999	10875	REP	Complete	1	1. Registered at this address	-1. Inapplicable	19729999	1	1	1	1	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Not voted	0.124	1	1	999999999	100283	DEM	Complete	1	3. Not currently registered	2. Registered at a different address	20009999	0	0	0	0	1	1	match	match	0	0	0	0	inactive	NA	NA	NA	NA
0	Not voted	0.7787	1	1	999999999	10897	DEM	Complete	0	2. Registered at a different address	-1. Inapplicable	20009999	0	0	0	0	1	0	match	match	1	0	1	1	dropped	NA	7459	NA	TRUE
0	Not voted	0.9504	3	3	XX-999900000000000	10903	NA	Complete	0	2. Registered at a different address	-1. Inapplicable	NA	0	0	0	0	0	NA	missing data	missing data	NA	NA	NA	NA	NA	1	NA	NA	NA
0	Not voted	1.3185	3	3	XX-999900000000000	10904	NA	Complete	1	2. Registered at a different address	-1. Inapplicable	NA	0	1	1	0	0	NA	mismatch	mismatch	NA	NA	NA	NA	NA	1	NA	NA	NA
0	Not voted	1.3185	3	3	XX-999900000000000	10904	NA	Complete	0	2. Registered at a different address	-1. Inapplicable	NA	0	0	0	0	0	NA	missing data	missing data	NA	NA	NA	NA	NA	1	NA	NA	NA
0	"Not voted, unregistered"	1.5064	3	3	XX-999900000000000	130302	NA	Complete	1	3. Not currently registered	3. Not currently registered	NA	0	0	0	0	0	NA	mismatch	mismatch	NA	NA	NA	NA	NA	1	NA	NA	NA
0	"Not voted, unregistered"	1.5064	3	3	XX-999900000000000	130302	NA	Complete	0	3. Not currently registered	3. Not currently registered	NA	0	0	0	0	0	NA	missing data	missing data	NA	NA	NA	NA	NA	1	NA	NA	NA
0	"Not voted, unregistered"	1.5309	3	3	XX-999900000000000	90288	NA	Complete	1	3. Not currently registered	3. Not currently registered	NA	1	1	1	0	0	NA	mismatch	mismatch	NA	NA	NA	NA	NA	1	NA	NA	NA
0	"Not voted, unregistered"	1.5309	3	3	XX-999900000000000	90288	NA	Complete	1	3. Not currently registered	3. Not currently registered	NA	1	1	1	0	0	NA	match	mismatch	NA	NA	NA	NA	NA	1	NA	NA	NA
0	"Not voted, unregistered"	1.5309	3	3	XX-999900000000000	90288	NA	Complete	0	3. Not currently registered	3. Not currently registered	NA	0	0	0	0	0	NA	missing data	missing data	NA	NA	NA	NA	NA	1	NA	NA	NA
0	Voted	0.2826	1	1	999999999	40282	DEM	Complete	1	1. Registered at this address	-1. Inapplicable	20039999	1	0	0	0	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Voted	0.322	1	1	999999999	50286	DEM	Complete	1	1. Registered at this address	-1. Inapplicable	20089999	1	0	1	0	1	1	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Voted	0.4123	1	1	999999999	130298	DEM	Complete	1	1. Registered at this address	-1. Inapplicable	20129999	0	0	0	0	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Voted	0.441	1	1	999999999	120304	DEM	Complete	1	2. Registered at a different address	-1. Inapplicable	20089999	1	0	1	0	1	1	match	match	0	0	0	1	active	NA	250	NA	TRUE
0	Voted	0.4439	1	1	999999999	10912	IND	Complete	1	1. Registered at this address	-1. Inapplicable	19969999	1	0	0	0	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Voted	0.4682	NA	NA	NA	50285	NA	Complete	NA	1. Registered at this address	-1. Inapplicable	NA	NA	NA	NA	NA	0	NA	missing data	missing data	NA	NA	NA	NA	NA	3	NA	NA	NA
0	Voted	0.6743	1	1	999999999	110287	DEM	Complete	1	1. Registered at this address	-1. Inapplicable	20039999	1	1	1	0	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Voted	0.8821	1	1	999999999	90287	DEM	Complete	1	1. Registered at this address	-1. Inapplicable	20039999	1	0	1	0	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Voted	0.8861	3	3	XX-999900000000000	50282	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	1	1	1	0	1	NA	match	mismatch	NA	NA	NA	NA	NA	1	NA	NA	NA
0	Voted	0.8912	1	1	999999999	10896	UNK	Complete	0	1. Registered at this address	-1. Inapplicable	NA	0	0	0	0	1	1	missing data	missing data	0	0	0	1	unregistered	NA	NA	NA	NA
0	Voted	1.1348	1	1	999999999	10899	IND	Complete	1	1. Registered at this address	-1. Inapplicable	20129999	1	0	0	0	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Voted	1.2703	1	1	999999999	100285	IND	Complete	1	1. Registered at this address	-1. Inapplicable	20029999	1	0	1	0	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Voted	2.1844	1	1	999999999	10910	REP	Complete	1	1. Registered at this address	-1. Inapplicable	20039999	1	1	1	1	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Not voted	1.7615	1	1	999999999	14085	DEM	Complete	1	3. Not currently registered	1. Registered at this address	20129999	0	0	0	0	1	1	match	match	0	0	1	1	active	NA	NA	NA	NA
0	Unknown	0.8757	1	1	999999999	30711	NPA	Complete	1	3. Not currently registered	-8. Don't know	20109999	0	0	0	0	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Voted	0.852	1	1	99999999	30708	NPA	Complete	1	1. Registered at this address	-1. Inapplicable	20029999	1	1	1	1	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Voted	0.9623	1	1	99999999	14084	NPA	Complete	1	2. Registered at a different address	-1. Inapplicable	20109999	0	0	1	0	1	1	match	match	0	0	1	1	inactive	NA	NA	NA	NA
0	Voted	1.5683	1	1	99999999	14065	DEM	Complete	1	1. Registered at this address	-1. Inapplicable	20019999	1	1	1	1	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Voted	1.6439	1	1	99999999	14076	REP	Complete	1	1. Registered at this address	-1. Inapplicable	19929999	1	1	1	1	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Voted	1.7635	1	1	999999999	14071	NPA	Complete	1	1. Registered at this address	-1. Inapplicable	20129999	1	1	0	0	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Voted	2.2845	1	1	999999999	14075	IND	Complete	1	1. Registered at this address	-1. Inapplicable	20109999	1	1	0	0	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Voted	2.312	1	1	99999999	14081	REP	Complete	1	1. Registered at this address	-1. Inapplicable	20039999	1	1	1	1	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Voted	2.7802	1	1	99999999	20709	REP	Complete	1	1. Registered at this address	-1. Inapplicable	19829999	1	1	1	1	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Not voted	0.4184	1	1	99999999	14099	DEM	Complete	0	1. Registered at this address	-1. Inapplicable	19969999	0	0	0	0	1	0	missing data	missing data	1	0	1	1	dropped	NA	NA	NA	NA
0	Not voted	0.4834	1	1	99999999	14091	NPA	Complete	1	2. Registered at a different address	-1. Inapplicable	20129999	0	0	0	0	1	0	match	match	1	1	1	1	active	NA	5850	NA	FALSE
0	Not voted	0.532	1	1	99999999	14100	NPA	Complete	1	1. Registered at this address	-1. Inapplicable	20129999	0	0	0	0	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Not voted	0.8232	3	3	XX-999900000000000	14095	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	0	0	0	0	1	NA	match	match	NA	NA	NA	NA	NA	1	NA	NA	NA
0	"Not voted, unregistered"	0.6329	1	1	999999999	14105	UNK	Complete	0	3. Not currently registered	3. Not currently registered	NA	0	0	0	0	1	1	missing data	missing data	0	0	0	1	unregistered	NA	NA	NA	NA
0	"Not voted, unregistered"	0.8666	3	3	XX-999900000000000	20718	NA	Complete	1	3. Not currently registered	3. Not currently registered	NA	0	0	0	0	0	NA	mismatch	mismatch	NA	NA	NA	NA	NA	1	NA	NA	NA
0	"Not voted, unregistered"	1.5609	1	1	99999999	14086	DEM	Complete	1	3. Not currently registered	3. Not currently registered	20069999	0	0	0	0	1	0	match	match	1	0	1	1	inactive	NA	NA	NA	NA
0	"Not voted, unregistered"	1.6222	1	1	99999999	14090	REP	Complete	1	3. Not currently registered	3. Not currently registered	20119999	0	0	0	0	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Voted	0.5887	1	1	99999999	14103	DEM	Complete	1	1. Registered at this address	-1. Inapplicable	20079999	1	1	1	1	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Voted	0.8299	1	1	99999999	20711	DEM	Complete	1	1. Registered at this address	-1. Inapplicable	20089999	1	1	1	1	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Voted	0.8551	1	1	99999999	20715	REP	Complete	1	1. Registered at this address	-1. Inapplicable	20059999	1	1	1	1	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Voted	0.9838	1	1	999999999	20712	IND	Complete	1	-8. Don't know	1. Registered at this address	20129999	1	0	1	0	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Voted	1.1871	3	3	XX-999900000000000	14092	NA	Complete	1	2. Registered at a different address	-1. Inapplicable	NA	1	0	1	0	1	NA	match	match	NA	NA	NA	NA	NA	1	311	NA	TRUE
0	Voted	1.1871	3	3	XX-999900000000000	14092	NA	Complete	1	2. Registered at a different address	-1. Inapplicable	NA	1	1	1	1	0	NA	match	mismatch	NA	NA	NA	NA	NA	1	311	NA	FALSE
0	Voted	1.5293	1	1	99999999	14094	IND	Complete	1	1. Registered at this address	-1. Inapplicable	20129999	1	0	0	0	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	No post-election IV	0.3616	1	1	99999999	20299	DEM	Complete	1	1. Registered at this address	"-6. Not asked, unit nonresponse (no Post-election interview)"	19999999	1	0	1	0	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	No post-election IV	1.0079	1	1	999999999	10918	NPA	Complete	1	3. Not currently registered	"-6. Not asked, unit nonresponse (no Post-election interview)"	20089999	0	0	0	0	1	0	match	match	1	0	1	1	active	NA	NA	NA	NA
0	"Not voted, unregistered"	0.2069	1	1	999999999	10926	UNK	Complete	0	3. Not currently registered	3. Not currently registered	NA	0	0	0	0	1	0	match	mismatch	1	0	1	0	unregistered	NA	NA	NA	NA
0	"Not voted, unregistered"	0.3886	1	1	99999999	40291	DEM	Complete	1	3. Not currently registered	3. Not currently registered	19979999	0	0	0	0	1	1	match	match	0	0	0	1	active	NA	NA	NA	NA
0	Voted	0.1541	1	1	99999999	10923	DEM	Complete	1	2. Registered at a different address	-1. Inapplicable	19849999	0	1	1	0	1	1	match	match	0	0	0	1	active	NA	664	NA	TRUE
0	Voted	0.1621	1	1	99999999	10917	DEM	Complete	1	1. Registered at this address	-1. Inapplicable	19989999	1	0	1	0	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Voted	0.2069	1	1	99999999	20298	DEM	Complete	1	1. Registered at this address	-1. Inapplicable	19769999	1	1	1	1	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Voted	0.2175	1	1	99999999	10921	DEM	Complete	1	1. Registered at this address	-1. Inapplicable	19949999	1	1	1	0	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Voted	0.2292	1	1	99999999	20300	DEM	Complete	1	1. Registered at this address	-1. Inapplicable	19949999	1	0	1	0	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Voted	0.2376	1	1	99999999	10927	DEM	Complete	1	1. Registered at this address	-1. Inapplicable	20049999	1	0	1	0	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Voted	0.2512	1	1	99999999	10932	DEM	Complete	1	1. Registered at this address	-1. Inapplicable	19869999	1	1	1	0	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Voted	0.4532	3	3	XX-999900000000000	40289	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	0	0	0	0	1	NA	match	mismatch	NA	NA	NA	NA	NA	1	NA	NA	NA
0	Voted	0.4532	3	3	XX-999900000000000	40289	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	0	0	1	0	0	NA	match	mismatch	NA	NA	NA	NA	NA	1	NA	NA	NA
0	Voted	0.4532	3	3	XX-999900000000000	40289	NA	Complete	0	1. Registered at this address	-1. Inapplicable	NA	0	0	0	0	0	NA	missing data	missing data	NA	NA	NA	NA	NA	1	NA	NA	NA
0	Voted	0.5214	1	1	99999999	10930	DEM	Complete	1	1. Registered at this address	-1. Inapplicable	19829999	1	1	1	1	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Voted	0.7163	1	1	999999999	40294	DEM	Complete	1	1. Registered at this address	-1. Inapplicable	20089999	1	0	0	0	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Voted	0.8905	1	1	99999999	30296	DEM	Complete	1	1. Registered at this address	-1. Inapplicable	19659999	1	1	1	1	1	0	missing data	missing data	1	1	1	1	active	NA	NA	NA	NA
0	Voted	1.0423	1	1	999999999	10936	REP	Complete	1	1. Registered at this address	-1. Inapplicable	19899999	1	0	1	0	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Not voted	0.4437	1	1	99999999	10944	IND	Complete	1	1. Registered at this address	-1. Inapplicable	19879999	0	0	1	1	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Not voted	0.8092	3	3	XX-999900000000000	10937	NA	Complete	0	3. Not currently registered	1. Registered at this address	NA	0	0	0	0	0	NA	mismatch	mismatch	NA	NA	NA	NA	NA	1	NA	NA	NA
0	Not voted	2.1187	3	3	XX-999900000000000	10943	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	0	0	0	0	0	NA	mismatch	mismatch	NA	NA	NA	NA	NA	1	NA	NA	NA
0	Not voted	2.1187	3	3	XX-999900000000000	10943	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	0	0	0	0	0	NA	mismatch	mismatch	NA	NA	NA	NA	NA	1	NA	NA	NA
0	Not voted	2.1187	3	3	XX-999900000000000	10943	NA	Complete	0	1. Registered at this address	-1. Inapplicable	NA	1	0	0	0	0	NA	match	mismatch	NA	NA	NA	NA	NA	1	NA	NA	NA
0	Not voted	2.1187	3	3	XX-999900000000000	10943	NA	Complete	0	1. Registered at this address	-1. Inapplicable	NA	0	0	0	0	0	NA	mismatch	mismatch	NA	NA	NA	NA	NA	1	NA	NA	NA
0	Voted	0.8628	1	1	99999999	20304	UNK	Complete	1	1. Registered at this address	-1. Inapplicable	20009999	1	0	1	0	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Voted	1.1276	1	1	99999999	20306	DEM	Complete	1	1. Registered at this address	-1. Inapplicable	NA	1	1	1	1	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Voted	1.1379	1	1	99999999	10946	REP	Complete	1	1. Registered at this address	-1. Inapplicable	19979999	1	1	1	1	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Voted	1.2356	1	1	999999999	10949	UNK	Complete	0	1. Registered at this address	-1. Inapplicable	NA	0	0	0	0	1	0	match	mismatch	1	0	1	1	unregistered	NA	NA	NA	NA
0	Voted	1.2457	1	1	99999999	10954	REP	Complete	1	1. Registered at this address	-1. Inapplicable	19939999	1	1	1	1	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Voted	1.4661	1	1	99999999	10945	DEM	Complete	1	1. Registered at this address	-1. Inapplicable	19929999	1	1	1	1	1	0	match	mismatch	1	1	1	1	active	NA	NA	NA	NA
0	Voted	1.5617	1	1	99999999	10955	REP	Complete	1	1. Registered at this address	-1. Inapplicable	19929999	1	1	1	1	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Voted	1.6937	1	1	999999999	10953	DEM	Complete	1	2. Registered at a different address	-1. Inapplicable	20109999	1	1	0	0	1	0	match	match	1	0	1	1	active	NA	1664	NA	TRUE
0	Voted	1.9408	1	1	99999999	10939	REP	Complete	1	1. Registered at this address	-1. Inapplicable	19839999	1	1	1	1	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Not voted	1.618	1	1	999999999	10963	REP	Complete	1	3. Not currently registered	1. Registered at this address	20129999	0	0	0	0	1	0	match	mismatch	1	1	1	0	active	NA	NA	NA	NA
0	Voted	0.9595	1	1	999999999	10978	DEM	Complete	1	1. Registered at this address	-1. Inapplicable	20109999	1	0	0	0	1	0	match	match	1	1	1	0	active	NA	NA	NA	NA
0	Voted	1.0568	1	1	99999999	10964	DEM	Complete	1	1. Registered at this address	-1. Inapplicable	19779999	1	1	1	1	1	0	match	match	1	1	1	0	active	NA	NA	NA	NA
0	Voted	1.2511	1	1	999999999	10967	DEM	Complete	1	1. Registered at this address	-1. Inapplicable	20069999	1	1	1	1	1	0	match	match	1	1	1	0	active	NA	NA	NA	NA
0	Voted	1.6448	1	1	99999999	20310	DEM	Complete	1	1. Registered at this address	-1. Inapplicable	19919999	1	1	1	1	1	0	match	match	1	1	1	0	active	NA	NA	NA	NA
0	Voted	1.828	1	1	99999999	10966	DEM	Complete	1	1. Registered at this address	-1. Inapplicable	20049999	1	1	1	1	1	0	match	match	1	1	1	0	active	NA	NA	NA	NA
0	Voted	1.8694	1	1	99999999	10973	NPA	Complete	1	1. Registered at this address	-1. Inapplicable	19859999	1	1	1	1	1	0	match	mismatch	1	1	1	0	active	NA	NA	NA	NA
0	Voted	2.125	1	1	999999999	20307	REP	Complete	1	1. Registered at this address	-1. Inapplicable	20089999	1	1	1	0	1	0	match	match	1	1	1	0	active	NA	NA	NA	NA
0	Voted	2.2036	1	1	99999999	10960	NPA	Complete	1	1. Registered at this address	-1. Inapplicable	20009999	1	1	1	1	1	0	match	match	1	1	1	0	active	NA	NA	NA	NA
0	Voted	2.4348	1	1	99999999	20309	NPA	Complete	1	1. Registered at this address	-1. Inapplicable	20039999	1	1	1	1	1	0	match	match	1	1	1	0	active	NA	NA	NA	NA
0	Not voted	1.3773	3	3	XX-999900000000000	10981	NA	Complete	1	3. Not currently registered	1. Registered at this address	NA	0	0	1	0	0	NA	mismatch	mismatch	NA	NA	NA	NA	NA	1	NA	NA	NA
0	Not voted	1.3773	3	3	XX-999900000000000	10981	NA	Complete	1	3. Not currently registered	1. Registered at this address	NA	0	0	0	0	0	NA	mismatch	mismatch	NA	NA	NA	NA	NA	1	NA	NA	NA
0	Not voted	1.3773	3	3	XX-999900000000000	10981	NA	Complete	0	3. Not currently registered	1. Registered at this address	NA	0	0	0	0	0	NA	missing data	missing data	NA	NA	NA	NA	NA	1	NA	NA	NA
0	Not voted	1.7022	1	1	99999999	10993	REP	Complete	1	1. Registered at this address	-1. Inapplicable	19959999	0	1	1	1	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Not voted	2.4178	1	1	99999999	10994	REP	Complete	1	1. Registered at this address	-1. Inapplicable	19919999	1	1	1	1	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	"Not voted, unregistered"	0.7211	1	1	999999999	10999	UNK	Complete	0	3. Not currently registered	3. Not currently registered	NA	0	0	0	0	1	0	match	mismatch	1	0	1	1	unregistered	NA	NA	NA	NA
0	"Not voted, unregistered"	2.0142	1	1	999999999	10979	UNK	Complete	0	3. Not currently registered	3. Not currently registered	NA	0	0	0	0	1	0	missing data	missing data	1	0	1	1	unregistered	NA	NA	NA	NA
0	Voted	0.5164	1	1	999999999	10985	DEM	Complete	1	1. Registered at this address	-1. Inapplicable	19949999	1	1	1	1	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Voted	0.774	1	1	99999999	10989	REP	Complete	1	1. Registered at this address	-1. Inapplicable	19639999	1	1	1	1	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Voted	1.3251	1	1	99999999	10984	REP	Complete	1	1. Registered at this address	-1. Inapplicable	20049999	1	0	1	1	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Voted	1.45	1	1	999999999	10982	UNK	Complete	0	3. Not currently registered	1. Registered at this address	NA	0	0	0	0	1	0	match	match	1	0	1	1	unregistered	NA	NA	NA	NA
0	Voted	1.5849	1	1	99999999	10998	REP	Complete	1	1. Registered at this address	-1. Inapplicable	20039999	1	1	1	0	1	1	match	match	0	0	0	0	active	NA	NA	NA	NA
0	Voted	1.6865	1	1	99999999	10987	REP	Complete	1	2. Registered at a different address	-1. Inapplicable	20039999	1	1	1	1	1	1	match	match	0	0	0	0	active	NA	17096	NA	TRUE
0	Voted	1.8597	1	1	99999999	10980	REP	Complete	1	1. Registered at this address	-1. Inapplicable	19969999	1	1	1	1	1	1	match	match	0	0	0	0	active	NA	NA	NA	NA
0	Voted	2.0414	1	1	99999999	20311	REP	Complete	1	1. Registered at this address	-1. Inapplicable	20049999	1	1	1	0	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Not voted	0.7047	1	1	99999999	11003	DEM	Complete	1	1. Registered at this address	-1. Inapplicable	19969999	0	0	0	0	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Not voted	1.3719	1	1	99999999	11012	DEM	Complete	1	1. Registered at this address	-1. Inapplicable	20049999	0	0	0	0	1	1	match	match	0	0	0	0	inactive	NA	NA	NA	NA
0	"Not voted, unregistered"	0.801	1	1	999999999	11007	UNK	Complete	0	3. Not currently registered	3. Not currently registered	NA	0	0	0	0	1	0	missing data	missing data	1	0	1	1	unregistered	NA	NA	NA	NA
0	"Not voted, unregistered"	1.1308	NA	NA	NA	20316	NA	Complete	NA	3. Not currently registered	3. Not currently registered	NA	NA	NA	NA	NA	0	NA	missing data	missing data	NA	NA	NA	NA	NA	3	NA	NA	NA
0	"Not voted, unregistered"	2.6571	3	3	XX-999900000000000	11008	NA	Complete	1	3. Not currently registered	3. Not currently registered	NA	0	0	0	0	0	NA	mismatch	mismatch	NA	NA	NA	NA	NA	1	NA	NA	NA
0	Voted	0.4617	1	1	999999999	11006	DEM	Complete	1	3. Not currently registered	1. Registered at this address	20079999	1	0	0	0	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Voted	1.009	1	1	999999999	11015	DEM	Complete	1	1. Registered at this address	-1. Inapplicable	20089999	1	0	0	0	1	1	match	match	0	0	0	0	active	NA	NA	NA	NA
0	Voted	1.5601	3	3	XX-999900000000000	11016	NA	Complete	1	2. Registered at a different address	-1. Inapplicable	NA	1	0	0	1	0	NA	mismatch	mismatch	NA	NA	NA	NA	NA	1	1544	NA	FALSE
0	Voted	1.5601	3	3	XX-999900000000000	11016	NA	Complete	1	2. Registered at a different address	-1. Inapplicable	NA	0	0	1	0	0	NA	mismatch	mismatch	NA	NA	NA	NA	NA	1	1544	NA	FALSE
