oversamp	turnout	weight_ftf	source	vh12_source	vendorid	col0_abtid	cat.partyaffiliation	dispo	registration	prevote_reg	postvote_reg	regdate	e2012g	e2010g	e2008g	e2006g	namematch	cat.notatsample	birthyearmatch	vendorbirthyear	dobmatch	vendordob	cat.samezip9	cat.samestreet	cat.samezip5	cat.sametown	cat_voterstatus	vendor_num
0	Not voted	0.8302	3	3	xx-xxxxxxxxxxxxxxxxxxxx	10658	NA	Complete	0	2. Registered at a different address	-1. Inapplicable	NA	0	0	1	0	1	NA	match	0	match	0/00/00	NA	NA	NA	NA	NA	1
0	Not voted	0.8302	3	3	xx-xxxxxxxxxxxxxxx	10658	NA	Complete	0	2. Registered at a different address	-1. Inapplicable	NA	0	0	0	0	0	NA	mismatch	0	mismatch	0/0/00	NA	NA	NA	NA	NA	1
0	Not voted	0.8302	3	3	xx-xxxxxxxxxxxxxxx	10658	NA	Complete	0	2. Registered at a different address	-1. Inapplicable	NA	0	0	0	0	0	NA	match	0	mismatch	0/0/00	NA	NA	NA	NA	NA	1
0	"Not voted, unregistered"	0.7663	3	3	xx-xxxxxxxxxxxxxxx	10663	NA	Complete	0	3. Not currently registered	3. Not currently registered	NA	0	0	0	0	0	NA	missing data	NA	missing data	NA	NA	NA	NA	NA	NA	1
0	Voted	0.8406	3	3	xx-xxxxxxxxxxxx	10654	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	1	0	1	1	1	NA	match	0	match	0/00/00	NA	NA	NA	NA	NA	1
0	Voted	1.282	3	3	xx-xxxxxxxxxxxx	10644	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	1	1	1	1	1	NA	match	0	match	00/0/00	NA	NA	NA	NA	NA	1
0	Voted	1.3555	3	3	xx-xxxxxxxxxxxx	10659	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	1	1	1	1	1	NA	match	0	mismatch	0/0/00	NA	NA	NA	NA	NA	1
0	Voted	1.7149	3	3	xx-xxxxxxxxxxxx	10649	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	1	1	1	1	1	NA	match	0	match	0/00/00	NA	NA	NA	NA	NA	1
0	Voted	2.5358	3	3	xx-xxxxxxxxxxxx	10648	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	1	1	1	1	0	NA	match	0	mismatch	0/0/00	NA	NA	NA	NA	NA	1
0	Voted	2.5358	3	3	xx-xxxxxxxxxxxx	10648	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	1	1	1	1	1	NA	match	0	match	00/0/00	NA	NA	NA	NA	NA	1
0	Voted	2.6045	3	3	xx-xxxxxxxxxxxx	10642	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	1	1	1	1	1	NA	match	0	match	0/00/00	NA	NA	NA	NA	NA	1
0	Voted	2.6045	3	3	xx-xxxxxxxxxxxx	10642	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	1	1	1	1	0	NA	mismatch	0	mismatch	0/00/00	NA	NA	NA	NA	NA	1
0	Voted	2.715	3	3	xx-xxxxxxxxxxxx	10653	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	0	0	0	0	0	NA	match	0	mismatch	0/00/00	NA	NA	NA	NA	NA	1
0	Voted	2.715	3	3	xx-xxxxxxxxxxxx	10653	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	1	1	1	1	1	NA	match	0	match	00/0/00	NA	NA	NA	NA	NA	1
0	Voted	2.715	3	3	xx-xxxxxxxxxxxx	10653	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	1	1	1	1	0	NA	match	0	mismatch	0/0/00	NA	NA	NA	NA	NA	1
0	Voted	2.715	3	3	xx-xxxxxxxxxxxxxxx	10653	NA	Complete	0	1. Registered at this address	-1. Inapplicable	NA	0	0	0	0	0	NA	match	0	mismatch	0/0/00	NA	NA	NA	NA	NA	1
0	NA	NA	NA	NA	xx	10674	NA	Address does not exist	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	missing data	NA	missing data	NA	NA	NA	NA	NA	NA	3
0	NA	NA	3	3	xx-xxxxxxxxxxxx	10666	NA	"Respondent not available, post-selection"	1	NA	NA	NA	1	1	1	1	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	1
0	NA	NA	3	3	xx-xxxxxxxxxxxx	10664	NA	Other contacts not complete	1	NA	NA	NA	0	1	1	1	0	NA	missing data	0	missing data	0/0/00	NA	NA	NA	NA	NA	1
0	NA	NA	3	3	xx-xxxxxxxxxxxx	10664	NA	Other contacts not complete	1	NA	NA	NA	0	1	1	1	0	NA	missing data	0	missing data	00/0/00	NA	NA	NA	NA	NA	1
0	NA	NA	3	3	xx-xxxxxxxxxxxx	10667	NA	"Refusal, pre-selection"	1	NA	NA	NA	1	1	1	1	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	1
0	NA	NA	3	3	xx-xxxxxxxxxxxx	10666	NA	"Respondent not available, post-selection"	1	NA	NA	NA	0	0	0	1	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	1
0	NA	NA	3	3	xx-xxxxxxxxxxxx	10666	NA	"Respondent not available, post-selection"	1	NA	NA	NA	0	0	0	1	0	NA	missing data	0	missing data	00/00/00	NA	NA	NA	NA	NA	1
0	NA	NA	3	3	xx-xxxxxxxxxxxx	10684	NA	"Refusal, post-selection"	1	NA	NA	NA	1	1	1	1	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	1
0	NA	NA	3	3	xx-xxxxxxxxxxxx	10684	NA	"Refusal, post-selection"	1	NA	NA	NA	1	1	1	1	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	1
0	NA	NA	3	3	xx-xxxxxxxxxxxx	10684	NA	"Refusal, post-selection"	1	NA	NA	NA	1	1	1	1	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	1
0	NA	NA	3	3	xx-xxxxxxxxxxxx	10678	NA	Out of sample area	1	NA	NA	NA	1	1	1	1	0	NA	missing data	0	missing data	00/00/00	NA	NA	NA	NA	NA	1
0	NA	NA	3	3	xx-xxxxxxxxxxxx	10678	NA	Out of sample area	1	NA	NA	NA	1	1	1	1	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	1
0	NA	NA	3	3	xx-xxxxxxxxxxxx	10683	NA	Other non-contact	1	NA	NA	NA	1	1	1	1	0	NA	missing data	0	missing data	00/00/00	NA	NA	NA	NA	NA	1
0	NA	NA	3	3	xx-xxxxxx	10671	NA	"Refusal, pre-selection"	1	NA	NA	NA	1	0	0	0	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	1
0	NA	NA	3	3	xx-xxxxxxxxxxxxxxxxxxxx	10675	NA	"Refusal, post-selection"	0	NA	NA	NA	0	0	0	0	0	NA	missing data	0	missing data	0/0/00	NA	NA	NA	NA	NA	1
0	NA	NA	3	3	xx-xxxxxxxxxxxxxxx	10667	NA	"Refusal, pre-selection"	0	NA	NA	NA	0	0	0	0	0	NA	missing data	NA	missing data	NA	NA	NA	NA	NA	NA	1
0	NA	NA	3	3	xx-xxxxxxxxxxxxxxx	10678	NA	Out of sample area	0	NA	NA	NA	0	0	0	0	0	NA	missing data	0	missing data	0/0/00	NA	NA	NA	NA	NA	1
0	NA	NA	3	3	xx-xxxxxxxxxxxxxxx	10668	NA	"Refusal, post-selection"	0	NA	NA	NA	0	0	0	0	0	NA	missing data	NA	missing data	NA	NA	NA	NA	NA	NA	1
0	Voted	0.9895	3	3	xx-xxxxxx	10681	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	1	1	1	0	1	NA	match	0	match	0/00/00	NA	NA	NA	NA	NA	1
0	Voted	0.9895	3	3	xx-xxxxxx	10681	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	0	0	0	0	0	NA	match	0	mismatch	00/0/00	NA	NA	NA	NA	NA	1
0	Voted	0.9895	3	3	xx-xxxxxxxxxxxx	10681	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	1	1	1	0	1	NA	match	0	match	0/00/00	NA	NA	NA	NA	NA	1
0	Voted	1.5289	3	3	xx-xxxxxxxxxxxx	10672	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	1	1	1	1	0	NA	mismatch	0	mismatch	00/00/00	NA	NA	NA	NA	NA	1
0	Voted	1.5289	3	3	xx-xxxxxxxxxxxx	10672	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	1	1	1	1	0	NA	match	0	mismatch	0/00/00	NA	NA	NA	NA	NA	1
0	Voted	1.5289	3	3	xx-xxxxxxxxxxxx	10672	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	0	0	0	1	0	NA	match	0	mismatch	00/00/00	NA	NA	NA	NA	NA	1
0	Voted	1.5289	3	3	xx-xxxxxx	10672	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	1	1	1	0	1	NA	match	0	mismatch	00/00/00	NA	NA	NA	NA	NA	1
0	Voted	1.5289	3	3	xx-xxxxxx	10672	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	1	1	1	0	0	NA	mismatch	0	mismatch	0/0/00	NA	NA	NA	NA	NA	1
0	Voted	1.9791	3	3	xx-xxxxxxxxxxxx	10679	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	1	1	1	1	1	NA	match	0	match	0/00/00	NA	NA	NA	NA	NA	1
0	Voted	1.9791	3	3	xx-xxxxxxxxxxxx	10679	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	1	1	1	1	0	NA	mismatch	0	mismatch	0/0/00	NA	NA	NA	NA	NA	1
0	Voted	1.9791	3	3	xx-xxxxxx	10679	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	0	0	0	0	0	NA	mismatch	0	mismatch	0/00/00	NA	NA	NA	NA	NA	1
0	Voted	2.2541	3	3	xx-xxxxxx	10665	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	1	0	0	0	1	NA	match	0	match	0/0/00	NA	NA	NA	NA	NA	1
0	Voted	2.2541	3	3	xx-xxxxxx	10665	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	1	0	0	0	0	NA	mismatch	0	mismatch	0/0/00	NA	NA	NA	NA	NA	1
0	Voted	2.2541	3	3	xx-xxxxxxxxxxxxxxx	10665	NA	Complete	0	1. Registered at this address	-1. Inapplicable	NA	0	0	0	0	0	NA	mismatch	0	mismatch	00/0/00	NA	NA	NA	NA	NA	1
0	Voted	2.2541	3	3	xx-xxxxxxx	10665	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	0	0	1	0	0	NA	mismatch	0	mismatch	0/0/00	NA	NA	NA	NA	NA	1
0	Voted	2.2541	3	3	xx-xxxxxxx	10665	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	0	0	1	0	1	NA	match	0	match	0/0/00	NA	NA	NA	NA	NA	1
0	Voted	2.3409	3	3	xx-xxxxxxxxxxxx	10682	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	1	0	1	1	1	NA	match	0	match	0/00/00	NA	NA	NA	NA	NA	1
0	Voted	2.3409	3	3	xx-xxxxxxxxxxxx	10682	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	0	0	1	1	0	NA	mismatch	0	mismatch	00/00/00	NA	NA	NA	NA	NA	1
0	Voted	2.5335	3	3	xx-xxxxxxxxxxxx	10677	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	1	1	1	1	1	NA	match	0	mismatch	0/0/00	NA	NA	NA	NA	NA	1
0	Voted	2.5335	3	3	xx-xxxxxxxxxxxx	10677	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	1	1	1	1	0	NA	match	0	mismatch	0/00/00	NA	NA	NA	NA	NA	1
0	Voted	2.5335	3	3	xx-xxxxxxxxxxxx	10677	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	1	0	1	1	0	NA	mismatch	0	mismatch	0/00/00	NA	NA	NA	NA	NA	1
0	Voted	2.5335	3	3	xx-xxxxxxxxxxxx	10677	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	1	1	0	1	0	NA	match	0	mismatch	0/00/00	NA	NA	NA	NA	NA	1
0	Voted	2.7373	3	3	xx-xxxxxxxxxxxx	10670	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	1	0	1	1	0	NA	match	0	mismatch	0/00/00	NA	NA	NA	NA	NA	1
0	Voted	2.7373	3	3	xx-xxxxxxxxxxxx	10670	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	1	0	1	1	1	NA	match	0	mismatch	0/00/00	NA	NA	NA	NA	NA	1
0	Voted	2.7373	3	3	xx-xxxxxxxxxxxxxxxxxxxx	10670	NA	Complete	0	1. Registered at this address	-1. Inapplicable	NA	0	0	0	0	0	NA	missing data	NA	missing data	NA	NA	NA	NA	NA	NA	1
0	NA	NA	NA	NA	xx	13509	NA	Address does not have a permanently occupied household	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	missing data	NA	missing data	NA	NA	NA	NA	NA	NA	3
0	NA	NA	3	3	xx-xxxxxxxxxxxx	13517	NA	Selected respondent physically/mentally incapable	1	NA	NA	NA	1	1	1	1	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	1
0	NA	NA	3	3	xx-xxxxxxxxxxxx	13517	NA	Selected respondent physically/mentally incapable	1	NA	NA	NA	1	1	1	1	0	NA	missing data	0	missing data	0/0/00	NA	NA	NA	NA	NA	1
0	NA	NA	3	3	xx-xxxxxxxxxxxx	13513	NA	"Refusal, pre-selection"	1	NA	NA	NA	1	1	1	1	0	NA	missing data	0	missing data	00/0/00	NA	NA	NA	NA	NA	1
0	NA	NA	3	3	xx-xxxxxxxxxxxx	13510	NA	"Refusal, pre-selection"	1	NA	NA	NA	1	0	1	1	0	NA	missing data	0	missing data	00/0/00	NA	NA	NA	NA	NA	1
0	NA	NA	3	3	xx-xxxxxxxxxxxx	13510	NA	"Refusal, pre-selection"	1	NA	NA	NA	1	0	1	1	0	NA	missing data	0	missing data	00/0/00	NA	NA	NA	NA	NA	1
0	NA	NA	3	3	xx-xxxxxxxxxxxx	20610	NA	"Refusal, post-selection"	1	NA	NA	NA	1	0	1	0	0	NA	missing data	0	missing data	0/0/00	NA	NA	NA	NA	NA	1
0	NA	NA	3	3	xx-xxxxxxxxxxxx	20610	NA	"Refusal, post-selection"	1	NA	NA	NA	0	0	0	0	0	NA	missing data	0	missing data	00/0/00	NA	NA	NA	NA	NA	1
0	NA	NA	3	3	xx-xxxxxxxxxxxx	13520	NA	"Located, but unable to reach housing unit"	1	NA	NA	NA	1	1	1	1	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	1
0	NA	NA	3	3	xx-xxxxxxxxxxxx	13525	NA	Address does not exist	1	NA	NA	NA	1	0	1	1	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	1
0	NA	NA	3	3	xx-xxxxxxxxxxxx	13525	NA	Address does not exist	1	NA	NA	NA	1	1	1	1	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	1
0	NA	NA	3	3	xx-xxxxxxxxxxxx	13521	NA	"Refusal, pre-selection"	1	NA	NA	NA	1	0	1	1	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	1
0	NA	NA	3	3	xx-xxxxxxxxxxxx	13521	NA	"Refusal, pre-selection"	1	NA	NA	NA	1	1	1	1	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	1
0	NA	NA	3	3	xx-xxxxxxxxxxxx	20612	NA	"Respondent not available, post-selection"	1	NA	NA	NA	1	1	1	1	0	NA	missing data	0	missing data	00/00/00	NA	NA	NA	NA	NA	1
0	NA	NA	3	3	xx-xxxxxxxxxxxx	13526	NA	"Refusal, pre-selection"	1	NA	NA	NA	1	1	1	1	0	NA	missing data	0	missing data	0/0/00	NA	NA	NA	NA	NA	1
0	NA	NA	3	3	xx-xxxxxxxxxxxx	13526	NA	"Refusal, pre-selection"	1	NA	NA	NA	1	1	1	1	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	1
0	NA	NA	3	3	xx-xxxxxxxxxxxx	13522	NA	Address does not exist	1	NA	NA	NA	1	1	1	1	0	NA	missing data	0	missing data	0/0/00	NA	NA	NA	NA	NA	1
0	NA	NA	3	3	xx-xxxxxxx	13522	NA	Address does not exist	1	NA	NA	NA	0	0	0	0	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	1
0	NA	NA	3	3	xx-xxxxxxx	13527	NA	"Refusal, pre-selection"	1	NA	NA	NA	1	1	1	1	0	NA	missing data	0	missing data	00/0/00	NA	NA	NA	NA	NA	1
0	NA	NA	3	3	xx-xxxxxxx	13527	NA	"Refusal, pre-selection"	1	NA	NA	NA	1	1	1	1	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	1
0	NA	NA	3	3	xx-xxxxxxx	13507	NA	"Refusal, post-selection"	1	NA	NA	NA	1	0	1	1	0	NA	missing data	0	missing data	00/0/00	NA	NA	NA	NA	NA	1
0	NA	NA	3	3	xx-xxxxxxx	13513	NA	"Refusal, pre-selection"	1	NA	NA	NA	1	1	1	0	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	1
0	NA	NA	3	3	xx-xxxxxxx	20613	NA	Other non-contact	1	NA	NA	NA	0	0	0	0	0	NA	missing data	0	missing data	00/0/00	NA	NA	NA	NA	NA	1
0	NA	NA	3	3	xx-xxxxxxx	20612	NA	"Respondent not available, post-selection"	1	NA	NA	NA	1	1	1	1	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	1
0	NA	NA	3	3	xx-xxxxxxx	13513	NA	"Refusal, pre-selection"	1	NA	NA	NA	0	0	0	0	0	NA	missing data	0	missing data	0/0/00	NA	NA	NA	NA	NA	1
0	NA	NA	3	3	xx-xxxxxxxxxxxxxxx	20613	NA	Other non-contact	0	NA	NA	NA	0	0	0	0	0	NA	missing data	NA	missing data	NA	NA	NA	NA	NA	NA	1
0	NA	NA	3	3	xx-xxxxxxxxxxxxxxx	13520	NA	"Located, but unable to reach housing unit"	0	NA	NA	NA	0	0	0	0	0	NA	missing data	NA	missing data	NA	NA	NA	NA	NA	NA	1
0	NA	NA	3	3	xx-xxxxxxxxxxxxxxx	20610	NA	"Refusal, post-selection"	0	NA	NA	NA	0	0	0	0	0	NA	missing data	0	missing data	0/0/00	NA	NA	NA	NA	NA	1
0	NA	NA	3	3	xx-xxxxxxxxxxxxxxx	13507	NA	"Refusal, post-selection"	0	NA	NA	NA	0	0	0	0	0	NA	missing data	0	missing data	00/0/00	NA	NA	NA	NA	NA	1
0	Not voted	1.2005	3	3	xx-xxxxxxx	13515	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	0	0	0	0	1	NA	match	0	match	00/00/00	NA	NA	NA	NA	NA	1
0	Not voted	1.2005	3	3	xx-xxxxxxxxxxxxxxx	13515	NA	Complete	0	1. Registered at this address	-1. Inapplicable	NA	0	0	0	0	0	NA	mismatch	0	mismatch	0/0/00	NA	NA	NA	NA	NA	1
0	Voted	1.1538	3	3	xx-xxxxxxx	13519	NA	Complete	1	2. Registered at a different address	-1. Inapplicable	NA	1	0	1	0	1	NA	match	0	match	0/00/00	NA	NA	NA	NA	NA	1
0	Voted	1.3246	3	3	xx-xxxxxxx	13514	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	1	1	1	1	1	NA	match	0	match	0/00/00	NA	NA	NA	NA	NA	1
0	Voted	2.0521	3	3	xx-xxxxxxxxxxxx	13516	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	0	0	0	0	0	NA	match	0	mismatch	0/00/00	NA	NA	NA	NA	NA	1
0	Voted	2.0521	3	3	xx-xxxxxxxxxxxx	13516	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	1	0	1	1	1	NA	match	0	match	0/00/00	NA	NA	NA	NA	NA	1
0	Voted	2.0521	3	3	xx-xxxxxxx	13516	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	1	0	0	0	0	NA	mismatch	0	mismatch	00/00/00	NA	NA	NA	NA	NA	1
0	Voted	2.2966	3	3	xx-xxxxxxxxxxxx	13523	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	1	0	1	0	0	NA	match	0	mismatch	0/00/00	NA	NA	NA	NA	NA	1
0	Voted	2.2966	3	3	xx-xxxxxxxxxxxx	13523	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	1	1	1	1	1	NA	match	0	match	0/00/00	NA	NA	NA	NA	NA	1
0	Voted	2.6496	3	3	xx-xxxxxxxxxxxx	13524	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	1	0	0	1	0	NA	match	0	mismatch	00/00/00	NA	NA	NA	NA	NA	1
0	Voted	2.6496	3	3	xx-xxxxxxxxxxxx	13524	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	1	0	1	1	1	NA	match	0	match	0/0/00	NA	NA	NA	NA	NA	1
0	Voted	2.6496	3	3	xx-xxxxxxx	13524	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	0	0	0	0	0	NA	mismatch	0	mismatch	0/00/00	NA	NA	NA	NA	NA	1
0	Voted	3.4828	3	3	xx-xxxxxxx	13508	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	1	0	1	1	1	NA	match	0	match	0/0/00	NA	NA	NA	NA	NA	1
0	Voted	3.4828	3	3	xx-xxxxxxx	13508	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	1	0	1	1	0	NA	mismatch	0	mismatch	0/00/00	NA	NA	NA	NA	NA	1
0	Voted	4.1271	3	3	xx-xxxxxxxxxxxx	20611	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	1	1	1	1	0	NA	mismatch	0	mismatch	0/00/00	NA	NA	NA	NA	NA	1
0	Voted	4.1271	3	3	xx-xxxxxxxxxxxx	20611	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	1	1	1	1	1	NA	match	0	match	0/00/00	NA	NA	NA	NA	NA	1
0	NA	NA	NA	NA	xx	13546	NA	"Located, but unable to reach housing unit"	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	missing data	NA	missing data	NA	NA	NA	NA	NA	NA	3
0	NA	NA	2	2	xxxxxxxxxxxxxx	13543	NA	"Located, but unable to reach housing unit"	1	NA	NA	20020000	1	1	1	0	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	2
0	NA	NA	2	2	xxxxxxxxxxxxxx	13531	NA	"Located, but unable to reach housing unit"	1	NA	NA	20050000	0	0	0	0	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	2
0	NA	NA	2	2	xxxxxxxxxxxxxx	50614	NA	Other non-contact	1	NA	NA	20080000	0	0	0	0	0	NA	missing data	0	missing data	00/0/00	NA	NA	NA	NA	NA	2
0	NA	NA	3	3	xx-xxxxxxxxxxxx	70612	NA	"Located, but unable to reach housing unit"	1	NA	NA	NA	0	0	0	0	0	NA	missing data	0	missing data	00/00/00	NA	NA	NA	NA	NA	1
0	NA	NA	3	3	xx-xxxxxxxxxxxx	70612	NA	"Located, but unable to reach housing unit"	1	NA	NA	NA	0	0	0	0	0	NA	missing data	0	missing data	0/0/00	NA	NA	NA	NA	NA	1
0	NA	NA	3	3	xx-xxxxxxxxxxxx	13538	NA	"Located, but unable to reach housing unit"	1	NA	NA	NA	0	0	0	0	0	NA	missing data	0	missing data	00/00/00	NA	NA	NA	NA	NA	1
0	NA	NA	3	3	xx-xxxxxxx	20614	NA	"Refusal, pre-selection"	1	NA	NA	NA	0	0	1	0	0	NA	missing data	0	missing data	00/0/00	NA	NA	NA	NA	NA	1
0	NA	NA	3	3	xx-xxxxxxx	13535	NA	"Refusal, pre-selection"	1	NA	NA	NA	0	0	1	1	0	NA	missing data	0	missing data	00/00/00	NA	NA	NA	NA	NA	1
0	NA	NA	3	3	xx-xxxxxxx	13538	NA	"Located, but unable to reach housing unit"	1	NA	NA	NA	1	1	1	0	0	NA	missing data	0	missing data	0/0/00	NA	NA	NA	NA	NA	1
0	NA	NA	3	3	xx-xxxxxxx	13538	NA	"Located, but unable to reach housing unit"	1	NA	NA	NA	1	0	1	0	0	NA	missing data	0	missing data	00/00/00	NA	NA	NA	NA	NA	1
0	NA	NA	3	3	xx-xxxxxxx	70614	NA	"Located, but unable to reach housing unit"	1	NA	NA	NA	1	0	1	0	0	NA	missing data	0	missing data	0/0/00	NA	NA	NA	NA	NA	1
0	NA	NA	3	3	xx-xxxxxxx	13535	NA	"Refusal, pre-selection"	1	NA	NA	NA	1	0	1	0	0	NA	missing data	0	missing data	00/0/00	NA	NA	NA	NA	NA	1
0	NA	NA	3	3	xx-xxxxxxx	60616	NA	"Located, but unable to reach housing unit"	1	NA	NA	NA	1	1	1	1	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	1
0	NA	NA	3	3	xx-xxxxxxx	20617	NA	"Located, but unable to reach housing unit"	1	NA	NA	NA	1	1	1	1	0	NA	missing data	0	missing data	00/00/00	NA	NA	NA	NA	NA	1
0	NA	NA	3	3	xx-xxxxxxx	13535	NA	"Refusal, pre-selection"	1	NA	NA	NA	0	0	0	0	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	1
0	NA	NA	3	3	xx-xxxxxxx	70615	NA	"Located, but unable to reach housing unit"	1	NA	NA	NA	1	0	0	0	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	1
0	NA	NA	3	3	xx-xxxxxxx	30619	NA	"Respondent not available, post-selection"	1	NA	NA	NA	1	0	0	0	0	NA	missing data	0	missing data	0/0/00	NA	NA	NA	NA	NA	1
0	NA	NA	3	3	xx-xxxxxxx	13541	NA	"Refusal, pre-selection"	1	NA	NA	NA	1	0	0	0	0	NA	missing data	0	missing data	00/00/00	NA	NA	NA	NA	NA	1
0	NA	NA	3	3	xx-xxxxxxx	30618	NA	"Located, but unable to reach housing unit"	1	NA	NA	NA	0	0	0	0	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	1
0	NA	NA	3	3	xx-xxxxxx	50613	NA	"Located, but unable to reach housing unit"	1	NA	NA	NA	1	1	1	1	0	NA	missing data	0	missing data	0/0/00	NA	NA	NA	NA	NA	1
0	NA	NA	3	3	xx-xxxxxxx	70613	NA	"Refusal, pre-selection"	1	NA	NA	NA	1	1	0	0	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	1
0	NA	NA	3	3	xx-xxxxxxx	20614	NA	"Refusal, pre-selection"	1	NA	NA	NA	1	0	0	0	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	1
0	NA	NA	3	3	xx-xxxxxxx	50612	NA	"Located, but unable to reach housing unit"	1	NA	NA	NA	1	0	0	0	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	1
0	NA	NA	3	3	xx-xxxxxx	60615	NA	"Located, but unable to reach housing unit"	1	NA	NA	NA	0	0	1	0	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	1
0	NA	NA	3	3	xx-xxxxxxx	13528	NA	Other non-contact	1	NA	NA	NA	1	0	0	0	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	1
0	NA	NA	3	3	xx-xxxxxxx	20615	NA	"Located, but unable to reach housing unit"	1	NA	NA	NA	1	1	1	1	0	NA	missing data	0	missing data	00/0/00	NA	NA	NA	NA	NA	1
